asin,title,description,price,brand,categories,image_url
B0000DCG6Y,,"Hop to it withFrogger's Adventures: The RescueThis brand new game is filled with colorful characters and lush environments.Frogger's Adventures: The Rescuetakes our unassuming hero beyond Firefly swamp as he embarks on an all-new adventure to rescue his girlfriend from a band of evil henchmen. The series' famous ""hop-n-dodge"" gameplay return as Frogger travels across seven diverse worlds, searches for clues to solve challenging puzzles and avoids menacing enemies. In addition to the main storyline, the game will also include intense 4-player action designed for the whole family to enjoy.",22.16,,"[['Video Games', 'Kids & Family'], ['Video Games', 'PC', 'Games']]",http://ecx.images-amazon.com/images/I/61E130BWVCL._SY300_.jpg
B0000DCRJX,,"Trained by the government as an antiterrorist agent, you must defend against Omega 19, a terrorist organization bent on world domination at any cost.",29.99,,"[['Video Games', 'More Systems', 'Xbox', 'Games']]",http://ecx.images-amazon.com/images/I/51whUG64qKL._SY300_.jpg
B0000DCG3F,,Your favorite heroes-in-a-half-shell are back to rid the streets of New York City of the evil Shredder and his Foot Soldier goons. Muster your finest ninja fighting skills to dish out some serious hurt and avoid being shell-shocked!,39.94,,"[['Video Games', 'PC', 'Games']]",http://ecx.images-amazon.com/images/I/312WRCF242L.jpg
B0000DCRK1,,"Trained by the government as an antiterrorist agent, you must defend against Omega 19, a terrorist organization bent on world domination at any cost.",19.79,,"[['Video Games', 'More Systems', 'GameCube', 'Games']]",http://ecx.images-amazon.com/images/I/512TZ0DJY8L._SY300_.jpg
B0000DCXUH,,,0.0,,"[['Video Games', 'More Systems', 'PlayStation 2', 'Games']]",http://ecx.images-amazon.com/images/I/51ZSWGY6Z3L._SY300_.jpg
B0000DG9SI,,Full-featured Controller With Classic Design. Rubberized Grips For Superior Comfort. Fully Analog Action Buttons & D-pad For Precise Control. 2 Vibration Motors. Illuminated Buttons.,13.8,,"[['Video Games', 'More Systems', 'PlayStation 2', 'Hardware', 'Accessories']]",http://ecx.images-amazon.com/images/I/41H6TPAQ60L._SY300_.jpg
B0000DG9SE,,"When you only need the essentials, get the Nintendo GameCube Starter Kit. The kit includes a GameCube control pad which features intense vibration so you can feel all the action, action buttons and D-pad, and rubberized grips for superior handling and comfort. Comes with an 8' braided steel extension cable for maximum durability. Easy to use and built to last. Colors may vary. Imported.",35.99,,"[['Video Games', 'More Systems', 'GameCube', 'Hardware', 'Accessories']]",http://ecx.images-amazon.com/images/I/41GN19W20ZL._SY300_.jpg
B0000DG9SJ,Dual Force&trade; Control Pad (Colors may vary),"It is important to know that the Mad Catz dual force controller is designed for ps1 games. It will play ps1 games and a few ps2 games on the ps2, but more often than not it will not register with ps2 games. If you want to play ps2 games, you will want to get the Mad Catz dual force 2 controller.",10.17,,"[['Video Games', 'More Systems', 'PlayStation 2', 'Hardware', 'Accessories']]",http://ecx.images-amazon.com/images/I/311QKAH9E9L.jpg
B0000DI6BB,,"This bundle includesPac-Man Vs.andPac-Man World 2.InPac-Man World 2, Pac-Man is on a brand new adventure and once again dealing with the pesky Ghost Gang. His new quest takes him through 6 new lands with plenty of new surprises. Brand new features include ice skating, roller blading, submarine diving and many other exciting puzzles to solve.InPac-Man vs., players become either the Ghosts or Pac-Man. Both sides compete for the highest point totals. Pac-Man scores by gobbling fruit, pellets, and Ghosts. Ghosts, meanwhile, try to eat the fruit before Pac-Man arrives on the scene.",79.99,,"[['Video Games', 'Kids & Family'], ['Video Games', 'More Systems', 'GameCube', 'Games']]",http://ecx.images-amazon.com/images/I/512tXdD%2B7FL._SY300_.jpg
B0000DIW0U,,"MOZART&#8221;S MAGIC FLUTE: THE MUSIC GAME will make you musical even if you didn&#8217;t think you were. Blast through dozens of cool Musical Jigsaw Puzzles&#8482;. Have fun with music trivia and an animated musical encyclopedia. Win, win and win in one incredible game after another! Learn how composers put music together and do it yourself!  Parent&#8217;s Choice Gold Award 2003 Best Children&#8217;s Software of the Year &#8211; Parenting Magazine 2003 The CD-ROM contains: *8 Music Games including 16 Music Jigsaw Puzzles&#8482; and 9 Truly Twisted Riddles  *Mozart's Biography  *The Magic Flute Tale  *The Finest Music Trivia  *An Animated Encyclopedia of Musical Instruments",16.66,,"[['Software', 'Music'], ['Video Games', 'PC', 'Games']]",http://ecx.images-amazon.com/images/I/51A40MXZTVL._SY300_.jpg
B0000DJF61,,"In addition to the traditional SCRABBLE game, you can play any one of over a dozen mini games for a quick, fun dose of SCRABBLE gameplay. Challenge yourself with anagrams, two- and three-letter word games, word placement, and the new SCRABBLE Blitz. SCRABBLE Complete is enough to keep casual players engaged for hours and turn serious players into SCRABBLE masters!Features:Play against the clock in SCRABBLE BlitzIncludes Merriam-Webster&#146;s Official SCRABBLE Player&#146;s Dictionary, 3rd EditionCompete alone or with up to four human players over the Internet or LANMultiple skill levels to allow players to progress from beginners to expertsNew game music and graphics",19.5,,"[['Video Games', 'Kids & Family'], ['Video Games', 'PC', 'Games']]",http://ecx.images-amazon.com/images/I/51pUEC6YoAL._SY300_.jpg
B0000DJF60,,Now More Fun Than EverProduct Information The best-selling game of all time returns to the PC! New features in the&nbsp;3rdversion include the original game board that Charles Darrow presented to ParkerBros. in 1935 as well as bright new graphics and game music. The Monopoly gamefor the home computer also gives you 3-D board views tokens that come to lifeas they move from Baltic to Boardwalk and the ability to customize your ownboard.No game library is complete without the new MONOPOLY game for the PC! Featuring cleverly animated tokens bright 3D graphics and the choice of 10 different major city gameboards plus the classic MONOPOLY gameboard. Compete with up to six players or wheel and deal over the internet!&nbsp; Product Features Game boards to please everyone; Includes original 1935 MONOPOLY board and 3-D customizable boards. All-new more colorful graphics. Compete with up to 6 players or play over the Internet!System RequirementsOS: Windows 98/Me/XPCPU: Pentium II 333 MHzRAM: 32 MB RAM(64 MB for XP)HD: 140 MB freeCD-ROM: 4X speed or fasterVideo: 8 MB Windows 98/Me/XP compatible video cardSound: Windows 98/Me/XP compatible sound cardDirectX: DirectX version 8.1Ethernet card and LAN with TCP/IP protocols for LAN play. Internet Access forGameSpy play.,25.84,,"[['Software', ""Children's""], ['Video Games', 'Kids & Family'], ['Video Games', 'More Systems', 'Linux Games'], ['Video Games', 'PC', 'Games']]",http://ecx.images-amazon.com/images/I/51X050S0B8L._SY300_.jpg
B0000DJX7H,,"TheGrand Theft Auto 3PlayStation&reg;2 Double-Pack combines the award-winningGrand Theft Auto 3andGrand Theft Auto: Vice Citytogether in one collectible release. From the dark and seedy streets of Liberty City's underworld to the glamorous hedonism of Vice City in the 1980's. Two towns, each brimming with limitless delights and degradation, where anything can happen. Two criminal sagas of greed and desperation that will take you into the world of Grand Theft Auto.",24.89,,"[['Video Games', 'More Systems', 'PlayStation 2']]",http://ecx.images-amazon.com/images/I/51CXX4WZ7BL._SY300_.jpg
B0000DJX7I,,"Praised for brilliant scripts and open-ended gameplay, vilified for unapologetic violence and mature themes,Grand Theft Autohas deservedly become one of the most popular game franchises in history. This double pack contains the full versions of bothGrand Theft Auto IIIandGrand Theft Auto III: Vice City, enhanced for Xbox. Xbox gamers can rejoice that the grand king of video games--The Sopranoswith a gamepad--is finally available on the big black box.Grand Theft AutoWithGrand Theft Auto IIIRockstar proves that not all developers are concerned with toning down the violence in their games. This sequel is even more bloody, violent, and sadistic than its popular predecessors, offering up an enormous 3-D city in which nearly any criminal act is possible. Players are free to steal cars, beat up the local population for their money (or weapons), make time with prostitutes, or simply roam to their heart's content. Those seeking more structure can embark on dozens of missions driven by a genuinely interesting crime-story plot or steal cars that let them play minigames. Nab a cop car and you can go on vigilante missions. Grab a cab and you can play a deadly version ofCrazy Taxi. Take a fire truck and you can earn money putting out fires. The minigames are a good way to unwind after a particularly difficult mission. With so much to do, the game just never gets boring.As you'd expect, there are consequences for criminality. As your random acts of mayhem mount up the police start hounding you, eventually calling in SWAT trucks, the FBI, and even the army if you continue down the path of destruction. Shaking these pursuers is easily the most fun part of the game, especially when a bunch of friends are packed in the room to witness your narrow escapes.Grand Theft Auto IIIis fine-tuned to near perfection in every category. All the vehicles, from slick sports cars to lumbering dump trucks, handle exactly as you'd expect and smash apart realistically when abused. The three islands in the game are rendered in terrific detail considering their size, and are packed with traffic, pedestrians, and hidden jumps. The audio is equally amazing. Pedestrians talk, cops scream at you, and you can tune in nine different radio stations whenever you are in a car. It all adds up to a monumental achievement: the rare console game for adults that manages to get everything right.--T. Byrl BakerGrand Theft Auto III: Vice CityHow big is this game? Even publicists for other games end up talking aboutVice Citywhen they call our office, babbling in the same helplessly intoxicated way that afflicts everyone who plays it. The achievement ofVice City(which, as everyone knows by now, is set in the 1980s and offers an all-new, Miami Vice-inspired story) is not only that it manages to live up to an absurd level of expectation, but that it takes the game places that fans of its predecessorGrand Theft Auto IIInever dreamed of, and that it achieves this astonishing level of innovation without losing anything that madeGTA3the bestselling PS2 game of all time.After a brilliant homage to the era of the Commodore 64 in the opening credits, the first thing you'll notice is the improved graphics, which are smoother and more detailed, and--with effects like neon lights reflected on rain-slick streets, and intense Florida sunlight--have a lush, tropical look that immediately gives you a strong sense of place. The architecture is more fabulous by tenfold, with art deco buildings, high-rise hotels, and believably seedy back alleys. The control scheme is essentially the same as inGTA3, but the cars handle much better, and in pedestrian mode there is a new crouch move. You will have access to fast, great-handling cars right away, as opposed toGTA3which made you unlock the second island before you could get your hands on any respectable wheels. This game has such riches to offer that there is no need to be chintzy with the vehicles.Cops are more vigilant this time--minor offenses like whacking innocent bystanders will more often than not get you a two-star wanted level--and are harder to elude (though they still can't seem to climb stairs or negotiate sharp turns). So while free-roaming exploration is as fun as ever, there is more incentive to perform the missions instead of randomly raising hell. Not that that's a bad thing: even lazy criminals like myself (inGTA3, I would rather toss hand grenades into traffic than follow orders from some rude Mafia boss) will be quickly caught up in the vivid characters and hilarious, fascinating story, in which you play an acid-washed-jeans-wearing thug named Tommy Vercetti. Where inGTA3missions were blocky, schematic affairs only nominally connected to the story, this time tasks move the story briskly along and deftly blend cinematics and game action. For example, there is a scene of a character throwing Tommy a gun, at which point you are suddenly thrown back into the action and must make an instant decision about whom to trust and what to do.There are more, and more detailed, indoor environments, including a hotel, police station, and mall (a slight downside to this is that some of the more elaborate indoor environments require load times). The layout of the city, with tons of backyards, narrow alleys, and fire escapes, encourages creativity when eluding pursuit, as does greater access to rooftops. Get your motorcycle up the fire escape and a whole new world of action is possible, including... well, use your imagination.This overview barely scratches the surface of theVice Cityexperience, its colorful explosion of music, clothes, combat, and brilliant voice acting, not to mention the plot twist midway through the game that changes the very nature of the game itself. Though it was the outrageous, amoral violence that got all the press, the essential genius ofGTA3was its intoxicating blend of script and open-ended action. InVice Citythis is--to use a clich&#xE9; that is for once apropos--taken to a whole new level.--David StoeszPros:Open-ended gameplay; player can chose to be relatively law-abiding or engage in wanton virtual destructionVaried missionsBrilliant scripts with Hollywood voice actingRocking sound track (also available in our Music store)Xbox-enhanced graphicsCons:As theThe Sopranosof games,GTA 3draws unwanted attention from overzealous legislatorsNo multiplayer",161.71,,"[['Video Games', 'More Systems', 'Xbox', 'Games'], ['Video Games', 'PC']]",http://ecx.images-amazon.com/images/I/512AW0XX1RL._SY300_.jpg
B0000DK38P,,"TheStar Wars GalaxiesGame Card is a 60-day pre-paid subscription and may only be used once. The card can be used by new or existing players by selecting ""Use Game Card"" on the billing screen as the method of payment. A gray area on the front of the Game Card must be scratched off to reveals the Coupon Number. Once a Game Card is confirmed and activated, it cannot be cancelled. NOTE: Game Cards can only be used when an existing account subscription has expired.",0.0,,"[['Video Games', 'PC', 'Games']]",http://ecx.images-amazon.com/images/I/51ZM4XE02FL._SY300_.jpg
B0000DK33I,,"Uncover the edge for victory! Below the continents of Auraxis lie the secrets to an ancient alien technology. Join your fellow comrades in uncovering these vast caverns and the technology that will give your empire the edge on the battlefields above.If you and your teammates have the skill and perseverance to emerge victoriously, you will unlock the technology and tools to gain powerful new weapons, vehicles, underground transports, and enhanced empire bonuses. PlanetSide: Core Combat also features:Six new massive underground war zonesNew ancient-technology vehicles and weapons which can be used by all EmpiresHead-to-head urban-style combat in subterranean citiesUnique alien complexes to explore and conquerNew underground environments from volcanic lava flows to ice cavernsAncient technology can be used by all Empires to upgrade existing surface-level facilities",17.34,,"[['Video Games', 'PC', 'Games']]",http://ecx.images-amazon.com/images/I/51RM5XYR5ML._SY300_.jpg
B0000DK54B,,"As the forces of Chaos snake further into Aerynth, they desecrate all that they touch. Untold dangers await those brave enough o venture into the depths of this bitter world. Dare--and encounter more than 30 menacing new areas, abounding in corrupted creatures and demons of all description. Take yourShadowbaneto the next level--the lower level.See more picturesShadowbane: The Rise of Chaos FeaturesNew playable race, the Nephilim, half-demons with bat-like wings, horns, and the ability to mask their infernal natureMore than 30 adventure areas for players to explore, engage, and challenge those who dare enterRuins, volcanic wastes, demons of all description, and corrupted natural creaturesNew classes include the Doomsayer and the Sentinel:The Doomsayer: A priest of Chaos whose power comes from the worship of the Dark Lords. Able to use their powers of Chaos to inflict harm and to weaken opponents, Doomsayers also possess a good repertoire of heals, debuffs, and pet spells.See more picturesThe Sentinel: Stout, holy warriors who devote their lives to holding Chaos at bay and to cleansing the world of its presence. Their powers are a hybrid of the Crusader and the Templar with anti-Chaos powers such as dispells, debuffs, and demon-only blasts.New disciplines include the Darksworn and the Conjurer:The Darksworn: Underlings dedicated to the service of the Dark Lords, who are given in turn a battery of infernal powers.The Conjurer: Used to summon Chaotic entities, these creatures are pet versions adapted from the new monster content added with the expansion pack.Current players who purchase the expansion pack are immediately granted a sixth character slot to use at their discretion.Graphical enhancements include new environmental effects, which will add to the overall ambiance.This expansion requires the full version ofShadowbanein order to play.Shadowbaneis an online-only game that requires Internet access and charges a monthly fee payable by credit card.",1.0,,"[['Video Games', 'PC', 'Games']]",http://ecx.images-amazon.com/images/I/5152S2284PL._SY300_.jpg
B0000DK573,,"When the king and queen go on vacation, young Fritz is left in charge of the castle. As he explores his surroundings, he'll learn all about chess, from the basics to advanced strategies--and so will you! Discover seven great arcade-style games that introduce chess fundamentals and advanced concepts while fun characters like Fritz and Chesster make learning the game fun and interesting. Also includes a one-year membership to playchess.com",19.99,,"[['Software', ""Children's"", 'Games'], ['Video Games', 'Kids & Family'], ['Video Games', 'Mac']]",http://ecx.images-amazon.com/images/I/51DR0A5P9KL._SY300_.jpg
B0000DYLDC,,"New and improvedThe Sims Online version 2now adds more of your favorite characters and pets fromThe Sims,plus take your Sim to work in all-new, fun-filled, job experiences.The Sims experience explodes to a new level of fun with the added features that Sims fans crave and the endless imagination of you and your friends! Experience a whole new life of enhanced power, wealth, and reputation as you create your dream home, build your own business, or throw the most outrageous parties! The random behavior of your favorite characters, including pets, maids, and gardeners, adds comedic mischief and unpredictability toThe Sims Online.And, for the first time ever, your Sims embark on a whole new venture of employment which includes fun and entertaining mini-games to earn money, achieve status, and strengthen the Sims community. This vast online world just got even bigger and better.Current Features:Unique Characters: create your own unique Sim by choosing from literally hundreds of characteristics.Homes and Business: build a home, a shop, a dance club, or whatever you imagine in this fascinating online world.New Friends: make friends as you design houses, neighborhoods, businesses, museums, and more.Never-ending Entertainment: experience new happenings everyday as the players control the outcome of the game.Secure Trading: For the entrepreneurs at heart. Trade or sell objects with other players to find the ultimate bargain or top off your crazy flamingo collection.Casino Objects: Feeling lucky? Manage your own casino, while guests hit the slot machines or roulette table.Clothing Racks: Ready to wear! These clothing racks provide a new look and feel for your Sims&#133; everything from swimwear to formal wear. Get ready to shop till you drop!Death: Spook. Possess. Mourn. Revive. Yes, it's now possible for your Sims to die! But a Sims sort of death: whimsical and fun while still being a little, well, morbid.New Features:Jobs: Working has never been so fun! Get paid as your Sims work in unique new jobs designed as mini-games. Choose to be a Waiter, Robot technician, DJ, and more.Pets: It's raining cats and dogs! These favorites and more fromThe Simscreate a new level of mischievous behavior!Service Characters: Need help around the house? Just hire some maids, gardeners, and repairmen!No credit card required!",28.99,,"[['Video Games', 'PC', 'Games']]",http://ecx.images-amazon.com/images/I/51ZYX2DN84L._SY300_.jpg
B0000DZG1N,,"Reload, rev up and ride out.Unreal Tournament 2004is faster, higher and meaner than ever. Land and air based vehicles take combat to a new level. An arsenal of new weaponry, daunting arenas and battlefields combined with the challenge of the Assault and Onslaught modes make the gladiator blood sport of the future a brand new experience. Buckle up. It&#146;s gonna be one hell of a ride!Game Features:Land and air and space based vehicles- from lightweight attack craft to behemoth tanksNew weapons- including mines, rocket-propelled grenades, stationary gun turrets and moreNew Arenas and battlefields: planet-bound mayhem and the cold vacuum of spaceAssault mode returns: you asked for it&#133;here it isThe mighty Skaarj return as a playable race now prepare for the return of the ultimate opponent: Xan KriegorDemo recording: record something special and show others who&#146;s got the skillsOnslaught mode: a brand new mode of play that takes warfare to the next levelNew UI: clean, mean and lean. This new customizable UserInterface gives you a clear picture on the body countFull support of software rendering for those with lower-end video cards or unreliable driversLive chat over LAN and Internet with 3D audio (on supported cards), using a microphone and headset (not included with game)A wealth of new textures, static meshes and music: a field day for mod makersUnrealTV broadcast system: allows hundreds of people to log on and watch famous combatants or rival clans duke it outUT2004 includes over 20 brand new maps along with the original UT2003 maps and the official bonus pack maps. This allows 2004 owners to jump into any 2003 server and competeNumerous tweaks and refinements including a completely redesigned user interface (UI) (including the ability for mod makers to design their own UI), unique crosshairs for each weapon, the ability to wield dual assault rifles, improved bot AI and optimized network bandwidth usage.Unreal Tournament 2004 DVD Special Editionincludes a double-DVD set. Disc one includes all of the game content while disc 2 includes more than 150 hours of Video Training Modules (VTMs) from 3D Buzz that teach fans and amateur mod makers how to use the Unreal Editor to create custom game content.Unreal Tournament 2004 DVD Special Editioncomes in a limited edition metal box and contains a Logitech Internet Chat Headset for use with the game's exclusive voice over IP (voice chat) technology, as well as an Unreal window sticker.",32.75,,"[['Video Games', 'PC', 'Games']]",http://ecx.images-amazon.com/images/I/41MYS36JSFL._SY300_.jpg
B0000DZGX3,,"Set during the most trying years of the war, 1942-1945,Medal of Honor Allied Assaultis a single and multiplayer game, powered by the Quake III engine, that puts you in the thick of WWII as a Special Forces agent sent to execute covert operations, search and rescue missions, and commando raids. Prepare for your finest hour! Also included in this explosive combo isMedal of Honor Allied Assault Spearhead.It represents a unique addition to the Medal of Honor franchise. Players will assume the role of Sgt. Jack Barnes as he endures the final months of World War II, from Operation Overlord to the Battle of the Bulge, and culminating with the fall of Berlin.Features:Over 20 levels that the player must accomplish specific objectives and goals in order to succeed and advance.Fully realized 3-D worlds utilizing the powerful Quake III engine.Over 1000 unique character animations for unsurpassed level of realism.Multiple online options including team combat and traditional last man standing modes.Encounters with 22 different enemies including Wehrmacht Snipers, Kradsch&uuml;tzen Motorcycle Troops, and Gestapo Officers.Access to over 21 historically accurate World War II era weapons, including Thompson submachine guns, Mark II Frag Grenades, .50 al mounted machine guns, flame-throwers, and ""sticky bombs"".Four different stationary weapons that the player can use against the enemy.All new interactive vehicles including the M4 Sherman tank and the M3 Half Track.More than 18 enemy vehicles including the Tiger Mark I Heavy Tank, Stuka Dive Bombers, and V2 Rockets.Over 12 new multiplayer levels including the Arnhem Bridge and the streets of Berlin.New multiplayer modes emphasizing more robust team multiplayer and team objective-based gameplay.New weapons including the British Enfield Mark 1 rifle, the Sten submachine gun, smoke grenades, and the Soviet PPSh-41 submachine gun.Work with squads of American, British, and Soviet troops to complete single-player objectives.New soldier models, skins, and voices including British and Soviet troops.",12.99,,"[['Video Games', 'Mac', 'Games']]",http://ecx.images-amazon.com/images/I/51D5BGAHRXL._SY300_.jpg
B0000E1RBB,,Designed by the creators of Europa UnviersalisProduct Information272 BC. Rome.&nbsp; You are the leader of a political faction in theSenate.&nbsp; Fight corrupt or seduce your political opponents to gain and keeptotal power in the Senate and on the battlefields.&nbsp; Undertake wars ofexpansion in the whole of Europe and win elections with your successfulgenerals.&nbsp; The road is long and full of dangers but as a clever statesmanyou should be able to achieve your supreme ambition: bee Emperor of Rome. Pick from two game modes (Strategic or Political) in a historically accurate reproduction of Rome's culture and environment. Enter the deepest simulation of a political system: all of your actions will determine or undermine your political efforts.&nbsp; In solo or in multiplayer all 6 factions will be either your allies...or your fiercest rivals.Your final aim is to impose on the known world the Pax Romana!Product Features A huge map with 100 nations 500 nations 500 regions and 4 levels of zoom LAN and Inter multiplayer up to 6 different players Meet 6 political factions 50 major historical characters and live over 200 historical events over 300 years of history 40 different military units with discipline morale and experience levels Wield tremendous political power Use strategy to quash your enemiesWindows Requirements Windows 98 Me 2000 XP 500MHz processor 128MB of RAM 4X CD-ROM Drive DirectX 8.1 patible 32MB 3D Accelerated Video Card DirectX 8.1 patible Sound Card 700MB free Hard Disk Space Keyboard MouseRemended Requirements Windows 98 Me 2000 XP 700MHz processor 256MB of RAM 4X CD-ROM Drive DirectX 8.1 patible 64MB 3D Accelerated Video Card DirectX 8.1 patible Sound Card 700MB free Hard Disk Space Keyboard Mouse&nbsp;,3.5,,"[['Video Games', 'PC', 'Games']]",http://ecx.images-amazon.com/images/I/51FHVJAX0ML._SY300_.jpg
B0000E1QZJ,,,2.5,,"[['Video Games', 'Kids & Family'], ['Video Games', 'PC', 'Games']]",http://ecx.images-amazon.com/images/I/515R87YA9XL._SY300_.jpg
B0000E2OBD,,"Twenty years have passed since the Great Crystal War, when the forces of darkness gathered and evil threatened the peaceful kingdoms of Vana'diel. An alliance was formed to rid Vana'diel of the evil--but after a narrow victory, the threat has returned. As the beastmen organize their forces and make their advance towards the nations of San d'Oria, Windurst, and Bastok, a desperate call goes out to adventurers around the globe for help. Begin your journey into the world of Vana'diel by creating a customized character from a host of physical attributes and jobs. Experience missions, quests, and boss battles by yourself or join up with other party members to form powerful alliances as you explore the incredibly vast environments that make up Vana'diel. In the end, fans will be pleased to discover that FINAL FANTASY XI will incorporate new features while retaining the renowned series' familiar look and feel.Through the PlayOnline Viewer, players will be able to connect and communicate on FINAL FANTASY XI--whether they are playing on a PlayStation2 computer entertainment system or a PC. Aside from using the PlayOnline Viewer as your gateway to FINAL FANTASY XI, players can use other applications including PlayOnline Chat and PlayOnline Mail, access to support, customization tools, and other games, like the enhanced online version of the Tetra Master card game from FINAL FANTASY IX.",149.99,,"[['Video Games', 'PC', 'Games']]",http://ecx.images-amazon.com/images/I/51XYKP71F9L._SY300_.jpg
B0000E2XEG,,Homeworld 2 is your chance to lead the Hiigarans in the epic struggles they face to ensure their survival!   Amazing new multiplayer modes for six-person multiplayer through a LAN or Internet connection,8.99,,"[['Video Games', 'PC', 'Games']]",http://ecx.images-amazon.com/images/I/514186D0YEL._SY300_.jpg
B0000E32Y9,,"The anticipated sequel toFord Racinghas finally been created. To sustain its reputation,Ford Racing 2has new and improved cars, added tracks and challenges, and more thrills than ever. With such a big selection of Ford vehicles--ranging from the '49 Ford to the latest Mustang GT Concept--picking out a car will be a lot harder than you might expect.Ford Racing 2is ready to put you in the driver's seat and bring you for a ride you'll never want to forget. Are you daring enough to put yourself in that seat?Features:Select from over 30 different Ford vehicles including stock cars, trucks, concept cars, and all-American muscle cars, something for every style.Choose from a diverse set of tracks including Road Tracks, City Limits, Ovals, Spring Break, and Lost World.Race head-to-head against your friends in split-screen action.Complete over 30 exciting challenges to unlock new cars, tracks, and game modes while at the same time testing your skills to the limit.Experience a wide variety of racing themes including Concepts, Movie Stars, Living Legends, and many more.",9.99,,"[['Video Games', 'Kids & Family'], ['Video Games', 'More Systems', 'PlayStation 2', 'Games']]",http://ecx.images-amazon.com/images/I/71EpsEHLATL._SY300_.gif
B0000E32XO,,Interact with hundreds of characters and objects as the fate of Arx rests in your hands.,54.95,,"[['Video Games', 'More Systems', 'Xbox', 'Games']]",http://ecx.images-amazon.com/images/I/515S8Z771CL._SY300_.jpg
B0000E32YL,,"Relive the 80&#146;s withIntellivision Lives!Over 60 classic Intellivision games available all in one package. Your all-time favorite games like Baseball, Astrosmash, Space Battle and more!",17.0,,"[['Video Games', 'Kids & Family'], ['Video Games', 'More Systems', 'PlayStation 2']]",http://ecx.images-amazon.com/images/I/41KWZV3PVEL.jpg
B0000E32YB,,"The anticipated sequel toFord Racinghas finally been created. To sustain its reputation,Ford Racing 2has new and improved cars, added tracks and challenges, and more thrills than ever. With such a big selection of Ford vehicles--ranging from the '49 Ford to the latest Mustang GT Concept--picking out a car will be a lot harder than you might expect.Ford Racing 2is ready to put you in the driver's seat and bring you for a ride you'll never want to forget. Are you daring enough to put yourself in that seat?Features:Select from over 30 different Ford vehicles including stock cars, trucks, concept cars, and all-American muscle cars, something for every style.Choose from a diverse set of tracks including Road Tracks, City Limits, Ovals, Spring Break, and Lost World.Race head-to-head against your friends in split-screen action.Complete over 30 exciting challenges to unlock new cars, tracks, and game modes while at the same time testing your skills to the limit.Experience a wide variety of racing themes including Concepts, Movie Stars, Living Legends, and many more.",13.49,,"[['Video Games', 'Kids & Family'], ['Video Games', 'More Systems', 'Xbox', 'Games']]",http://ecx.images-amazon.com/images/I/51t3H-2SZwL._SY300_.jpg
B0000E331A,,"Trained by the government as an antiterrorist agent, you must defend against Omega 19, a terrorist organization bent on world domination at any cost.",0.01,,"[['Video Games', 'More Systems', 'PlayStation 2', 'Games']]",http://ecx.images-amazon.com/images/I/512SYyPqVRL._SY300_.jpg
B0000E32YM,,"Relive the 80&#146;s withIntellivision Lives!Over 60 classic Intellivision games available all in one package. Your all-time favorite games like Baseball, Astrosmash, Space Battle and more!",89.97,,"[['Video Games', 'Kids & Family'], ['Video Games', 'More Systems', 'Xbox', 'Games']]",http://ecx.images-amazon.com/images/I/71jXwSolyfL._SY300_.gif
B0000E3D8T,,"In 2001, Tokyo Xtreme Racer Zero gave players the opportunity to tear up the highways of Tokyo. Now two years later,Tokyo Xtreme Racer 3adds the highways of Yokohama, Osaka and Nagoya, taking total road length to a monster 200 miles.All of it accurately modeled to look and feel just like modern Japan. For the first time in the series' history,TXR3uses real cars licensed from Japanese, North American and European car manufacturers.Over 15 different licensed car manufacturers such as Nissan, Toyota, GM, Ford, Mercedes-Benz and Volkswagen.200 miles of faithfully re-created roads, made to look and feel just like the real roads of Japan.Massive upgrade to the physics engine, special effects, graphical editors, weather conditions, courses, textures, lighting, menus, options, car tuning features, and rival characters.Over 600 rivals to challenge on the highways.An awesome level of car tuning options allows you to adjust just about every car body part and car performance aspect. Modify your car with custom parts from such manufacturers as Hart, Riverside and Yokohama.",42.42,,"[['Video Games', 'Kids & Family'], ['Video Games', 'More Systems', 'PlayStation 2', 'Games']]",http://ecx.images-amazon.com/images/I/51WRCB08QWL._SY300_.jpg
B0000E5SEO,,"Hyper Street Fighter II: The Anniversary Edition Japanese Format (NTSC-J). Box,package,",0.0,,"[['Video Games', 'More Systems', 'PlayStation 2']]",http://ecx.images-amazon.com/images/I/51G06NX66KL._SY300_.jpg
B0000E5U6I,,Get an extra controller for multi-player fun!,35.99,,"[['Video Games', 'More Systems', 'GameCube', 'Hardware', 'Accessories']]",http://ecx.images-amazon.com/images/I/316F3CHR3ML.jpg
B0000E5U6V,,"Includes 3 Pokemon Channel e-Reader Cards! Professor Oak needs your help. Pokemon Channel is a TV-broadcasting network that airs a variety of Pokemon programs, and he's selected You as the initial test audience. With the help of Pikachu, and other Pokemon, you can make Pokemon Channel the highest rated channel on your TV. Watch Psyduck deliver the news while Meowth reports on-location thru the Pokemon News Flash. Pay close attention for hits on where to meet Pokemon. Paint your favorite scenes and have them evaluated by Smeargle's Art Study. Use purchase points to buy items for your room and make it more Pikachu friendly on the Shop 'n Squirtle Channel. Play with Pikachu outside and meet many different Pokemon. Play a virtual version of Pokemon mini and select from a variety of mini game titles. Play an all-new animation Pichu Bros. in Party Panic! Exclusively for Pokemon Channel.",79.99,,"[['Video Games', 'Kids & Family'], ['Video Games', 'More Systems', 'GameCube', 'Games']]",http://ecx.images-amazon.com/images/I/51S6ER8Q80L._SY300_.jpg
